RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
《神农百草诀·逐云寒蕊》注解残页	北天药宗	1		2709	1	0	0	0	27674	0	27674	0	0	1024	0	0	0	0	0	0	-512	0	0	0	0	0	
《神农百草诀·逐云寒蕊》人偶图残页	北天药宗	1		2710	1	0	0	0	27674	0	27674	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·逐云寒蕊》人偶图断篇	北天药宗	1		2711	1	0	0	0	27674	0	27674	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
笑醉狂减cd	丐帮镇派	1		2712	1	3	0	0	0	0	5270	0	0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·逐云寒蕊》人偶图绝章	北天药宗	1		2713	1	0	0	0	27674	0	27674	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·枯木苏息》穴位图残页	北天药宗	1		2714	1	0	0	0	27675	0	27675	0	0	1024	-960	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·枯木苏息》穴位图断篇	北天药宗	1		2715	1	0	0	0	27675	0	27675	0	0	1024	-1440	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·枯木苏息》穴位图绝章	北天药宗	1		2716	1	0	0	0	27675	0	27675	0	0	1024	-1440	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·枯木苏息》注解残页	北天药宗	1		2717	1	0	0	0	27675	0	27675	0	0	1024	0	0	0	0	0	0	-205	0	0	0	0	0	
《神农百草诀·枯木苏息》注解断篇	北天药宗	1		2718	1	0	0	0	27675	0	27675	0	0	1024	0	0	0	0	0	0	-307	0	0	0	0	0	
《神农百草诀·枯木苏息》人偶图残页	北天药宗	1		2719	1	0	0	0	27675	0	27675	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
《神农百草诀·枯木苏息》人偶图断篇	北天药宗	1		2720	1	0	0	0	27675	0	27675	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	
木落伤害提升1	蓬莱镇派	1		2721	1	3	0	0	19818	0	19818							0			0					102	
木落伤害提升2	蓬莱镇派	1		2722	1	3	0	0	19818	0	19818							0			0					205	
木落伤害提升3	蓬莱镇派	1		2723	1	3	0	0	19818	0	19818							0			0					307	
木落伤害提升4	蓬莱镇派	1		2724	1	3	0	0	19818	0	19818							0			0					410	
木落伤害提升5	蓬莱镇派	1		2725	1	3	0	0	19818	0	19818							0			0					512	
木落伤害提升6	蓬莱镇派	1		2726	1	3	0	0	19818	0	19818							0			0					614	
商hot加跳数	长歌镇派	1		2727	1	3			14138		14138																长歌\镇派\Hot增加跳数.lua
角hot加跳数	长歌镇派	1		2728	1	3			14139		14139																长歌\镇派\Hot增加跳数.lua
触融aoe银光照雪加CD	北天药宗镇派	1		2729	1	3					27528				160												
青圃着尘飞叶满襟加速	北天药宗镇派	1		2730	1	3			27637		27637																北天药宗\秘笈\青圃着尘凌波飞叶令加速.lua
苍棘缚地加伤害	北天药宗镇派	1		2731	1	3			27652		27652															51	
青川濯莲加伤害	北天药宗镇派	1		2732	1	3			27669		27669															51	
剡注笑傲_莫问专用	长歌镇派	1		2733	1	3			14073		14073				-320	0											
剡注江逐_莫问专用	长歌镇派	1		2734	1	3			14074		14074				-320	0											
剡注云生_莫问专用	长歌镇派	1		2735	1	3			14075		14075				-320	0											
剡注廻梦_莫问专用	长歌镇派	1		2736	1	3			14154		14154				-320	0											
白羽跳珠逐星回能	唐门镇派	1		2737	1	3	0	0	0	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	唐门\90奇穴\白雨跳珠回能量.lua
神光加流光CD	明教镇派	1		2738	1	3	0	0	0	0	3977	0	0	1024	48	0	0	0	0	0	0	0	0	0	0	0	
孤月无心降低光明相CD	明教镇派	1		2739	1	3	0	0	0	0	3969	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	明教/90级奇穴/孤月光明相充能.lua
撼岳山居听雷加10%伤害	藏剑镇派	1		2740	1	3	0	0	0	0	1707	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	藏剑\秘笈\听雷10%会心会效.lua
新飞萍雷霆减调息	七秀镇派	1		2741	1	3	0	0	558	0	558	0	0	1024	-560	0	0	0	0	0	0	0	0	0	0	0	
十方玄机渊秘-CD	凌雪阁镇派	1		2742	1	3			22417		22417				-80												
青圃着尘回风微澜加速	北天药宗镇派	1		2743	1	3			27537		27537																北天药宗\秘笈\青圃着尘凌波飞叶令加速.lua
醉舞加疗效	五毒镇派	1		2744	1	3	0	0	2233	0	2233							0								102	
小附魔醉舞疗效	五毒镇派	1		2745	1	3	0	0		0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
九转距离提高	纯阳镇派	2		2746	1	3			305		305								768								
斩无常伤害增加10%	凌雪阁镇派	1		2747	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	133	
斩无常伤害增加20%	凌雪阁镇派	1		2748	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	266	
斩无常伤害增加30%	凌雪阁镇派	1		2749	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	399	
斩无常伤害增加40%	凌雪阁镇派	1		2750	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	532	
斩无常伤害增加50%	凌雪阁镇派	1		2751	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	666	
斩无常伤害增加60%	凌雪阁镇派	1		2752	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	799	
斩无常伤害增加70%	凌雪阁镇派	1		2753	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	932	
斩无常伤害增加80%	凌雪阁镇派	1		2754	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1065	
斩无常伤害增加90%	凌雪阁镇派	1		2755	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1198	
斩无常伤害增加100%	凌雪阁镇派	1		2756	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1331	
斩无常伤害增加110%	凌雪阁镇派	1		2757	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1464	
斩无常伤害增加120%	凌雪阁镇派	1		2758	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1597	
血刀不消耗怒气	苍云镇派	1		2759	1	3	0	0	0	0	13153	0	0	1024	0	0	0	0	0	0	0	-10	0	0	0	0	
隐刀不消耗怒气	苍云镇派	1		2760	1	3	0	0	0	0	13152	0	0	1024	0	0	0	0	0	0	0	-15	0	0	0	0	
渡若惊鸿掠水减CD	北天药宗镇派	1		2761	1	3			27536		27536				-32												
 斩无常伤害增加130%	凌雪阁镇派	1		2762	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1731	
紫叶沉疴不占用GCD	北天药宗镇派	1		2763	1	3			0		1																北天药宗\秘笈\紫叶沉疴不占用GCD.lua
灵荆加伤害	北天药宗镇派	1		2764	1	3			27652		27652															717	
紫叶沉疴减CD	北天药宗镇派	1		2765	1	3			27667		27667				-160												
定波减cd	蓬莱镇派	1		2766	1	3	0	0	20245	0	20245	0	0	1024	-16	0	0	0	0	0	0	0	0	0	0	0	
含锋破月6%	北天药宗镇派	1		2767	1	3			27635		27635															52	
含锋破月12%	北天药宗镇派	1		2768	1	3			27635		27635															103	
含锋破月18%	北天药宗镇派	1		2769	1	3			27635		27635															154	
含锋破月24%	北天药宗镇派	1		2770	1	3			27635		27635															205	
含锋破月30%	北天药宗镇派	1		2771	1	3			27635		27635															256	
含锋破月36%	北天药宗镇派	1		2772	1	3			27635		27635															308	
含锋破月42%	北天药宗镇派	1		2773	1	3			27635		27635															359	
含锋破月48%	北天药宗镇派	1		2774	1	3			27635		27635															410	
飞叶满襟6%	北天药宗镇派	1		2775	1	3			27637		27637															52	
飞叶满襟12%	北天药宗镇派	1		2776	1	3			27637		27637															103	
飞叶满襟18%	北天药宗镇派	1		2777	1	3			27637		27637															154	
飞叶满襟24%	北天药宗镇派	1		2778	1	3			27637		27637															205	
飞叶满襟30%	北天药宗镇派	1		2779	1	3			27637		27637															256	
飞叶满襟36%	北天药宗镇派	1		2780	1	3			27637		27637															308	
飞叶满襟42%	北天药宗镇派	1		2781	1	3			27637		27637															359	
飞叶满襟48%	北天药宗镇派	1		2782	1	3			27637		27637															410	
木落加cd	蓬莱镇派	1		2783	1	3	0	0	19818	0	19818	0	0	1024	48	0	0	0	0	0	0	0	0	0	0	0	
龙葵不占GCD	北天药宗镇派	1		2784	1	3					27630																北天药宗\秘笈\龙葵不占GCD.lua
大附魔蛟龙翻加CD(废止)	丐帮镇派	1		2785	1	3					1																丐帮\90级奇穴\蛟龙翻江加CD.lua
大附魔剑影加距离	七秀镇派	1		2786	1	3	0	0	546	0	546	0	0	1024	0	0	0	0	640	0	0	0	0	0	0	0	
大附魔掌法1	蓬莱镇派	1		2787	1	3	0	0	20082	0	20082	0						0								921	
大附魔掌法2	蓬莱镇派	1		2788	1	3	0	0	20083	0	20083	0						0								921	
大附魔掌法3	蓬莱镇派	1		2789	1	3	0	0	20084	0	20084	0						0								921	
小附魔剑气长江加伤害	七秀镇派	1		2790	1	3	0	0	561	0	561	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	154	
冰心小附魔玳弦伤害提高	七秀镇派	1		2791	1	3	0	0	2707	0	2707	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	230	
普渡大附魔增益	少林镇派	1		2792	1	3	0	0	232	0	232	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	2048	
大附魔夕照伤害提高15%	藏剑镇派	1		2793	1	3	0	0	1600	0	1600	0	0	1024	0	0	0	0	0	0	0	10	0	0	0	205	
大附魔云飞伤害提高15%	藏剑镇派	1		2794	1	3	0	0	1593	0	1593	0	0	1024	0	0	0	0	0	0	0	10	0	0	0	205	
大附魔鹤归伤害提高15%	藏剑镇派	1		2795	1	3	0	0	1596	0	1596	0	0	1024	0	0	0	0	0	0	0	10	0	0	0	205	
大附魔风车伤害提高15%	藏剑镇派	1		2796	1	3	0	0	1645	0	1645	0	0	1024	0	0	0	0	0	0	0	10	0	0	0	205	
奶花小附魔提针10%	万花镇派	1		2797	1	3			138		138															102	
鲸鱼3%大附魔追命增伤	唐门镇派	1		2798	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1536	
变徵伤害提高	长歌镇派	1		2799	1	3					14227															133	
灵素中和加10%会心会效	北天药宗镇派	1		2800	1	3			28082		28082																北天药宗\秘笈\灵素中和加10%会心会效.lua
灵素中和加1个目标	北天药宗镇派	1		2801	1	3					28602																北天药宗\秘笈\灵素中和加1个目标.lua
羽连续释放加治疗	长歌镇派	1	疗伤效果提高	2802	1	3			14141		14141															102	
羽连续释放加治疗增强	长歌镇派	1	疗伤效果提高	2803	1	3			14141		14141															205	
龙牙提高20%伤害	天策镇派	1		2804	1	3			415		415															205	
大附魔层云风车伤害提高15%	藏剑镇派	1		2805	1	3	0	0	18333	0	18333	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
花间小附魔玉石-2	万花镇派	1		2806	1	3	0	0	182	0	182	0	0	1024	-16	0	0	0	0	0	0	0	0	0	0	0	
花间小附魔玉石增伤	万花镇派	1		2807	1	3	0	0	182	0	182	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	1536	
花间大附魔阳明增伤	万花镇派	1		2808	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	4096	
层云风车递增5%	藏剑镇派	1		2817	1	3			18333		18333															72	
层云风车递增10%	藏剑镇派	1		2818	1	3			18333		18333															143	
层云风车递增15%	藏剑镇派	1		2819	1	3			18333		18333															215	
层云风车递增20%	藏剑镇派	1		2820	1	3			18333		18333															287	
层云风车递增25%	藏剑镇派	1		2821	1	3			18333		18333															358	
5%大附魔_灭降低2秒CD	天策镇派	1		2825	1	3			423		423				-32												
无方小附魔且待加伤	北天药宗镇派	1		2826	1	3			27582		27582															1230	
无方大附魔中和加伤	北天药宗镇派	1		2827	1	3			28081		28081															4096	
巨门去掉公共调息	衍天镇派	1		2828	1	3					25142																衍天\镇派\巨门无GCD.lua
天斗旋CD降低	衍天镇派	1		2829	1	3			24372		24372				64											1434	
灵素大附魔中和加治疗	北天药宗镇派	1		2830	1	3			28082		28082															307	
天罗5%大附魔天绝增伤	唐门镇派	1		2831	1	3	0	0	3108	0	3108	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	512	
《天道剑势·人剑合一》人偶图绝章	纯阳	2	减少调息时间	2832	1	0					588																
强化闹须弥伤害提高	霸刀镇派	1		2833	1	3	0	0	0	0	29570	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	霸刀\秘笈\绝期_闹须弥增加持续伤害.lua
大附魔驱夜加伤害	明教镇派	1		2834	1	3	0	0	3979	0	3979	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	256	
滞眠且待时休增伤40%	北天药宗镇派	1		2835	1	3			27582		27582															614	
芳时荆棘加会心	北天药宗镇派	1		2836	1	3			27652		27652																北天药宗\秘笈\芳时荆棘加会心.lua
北天药宗战阶4件套	装备	1		2837	1	1	0	0	27674	0	27674	0	0	1024	-80	0	0	0	0	0	0	0	0	0	0	0	
北天药宗竞技场4件套	装备	1		2838	1	1	0	0	27642	0	27642	0	0	1024	-48	0	0	0	0	0	0	0	0	0	0	0	
北天药宗无方PVE两件套_奚毒10%	装备	1		2839	1	1	0	0	27556	0	27556	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
北天药宗无方PVE两件套_商陆10%	装备	1		2840	1	1	0	0	27551	0	27551	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
北天药宗无方小CW_奚毒会心5%	装备	1		2841	1	1	0	0	27556	0	27556	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心5分.lua
北天药宗无方大橙武奚毒伤害5%	装备	1		2842	1	1	0	0	27556	0	27556	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
北天药宗无方大橙武钩吻伤害5%	装备	1		2843	1	1	0	0	27554	0	27554	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
北天药宗灵素PVE两件套_灵素中和5%	装备	1		2844	1	1	0	0	28082	0	28082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
北天药宗灵素小CW_赤芍会心5%	装备	1		2845	1	1	0	0	27632	0	27632	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	秘笈\增加会心5分.lua
北天药宗灵素大橙武灵素中和治疗5%	装备	1		2846	1	1	0	0	28082	0	28082	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
北天药宗灵素大橙武赤芍治疗5%	装备	1		2847	1	1	0	0	27632	0	27632	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	51	
宫降低运功时间	长歌镇派	1	疗伤效果提高	2848	1	3					14064		-16														
蜀犬大附魔减CD	丐帮镇派	1		2849	1	3	0	0	0	0	5257	0	0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
刀墙无消耗	霸刀镇派	1		2851	1	3	0	0		0	16455		0	1024	0	0	0	0	0	0	0	0	0	0	0	0	霸刀\秘笈\刀墙无消耗.lua
无方大附魔沾衣减CD减伤	北天药宗镇派	1		2852	1	3			1		0				-128											-410	
附魔层云风车消耗增加	藏剑镇派	1		2853	1	3	0	0		0	18333	0	0	1024	0	0	0	0	0	0	0	10	0	0	0	0	
无方大附魔沾衣额外施展一次	北天药宗镇派	1		2854	1	3					27578																北天药宗\秘笈\无方大附魔沾衣额外施展一次.lua
小附魔减云cd	藏剑镇派	1		2855	1	3	0	0	0	0	1668	0	0	1024	-80	0	0	0	0	0	0	0	0	0	0	0	藏剑/小附魔云无gcd秘籍.lua
岚因沾衣中和加人数	北天药宗镇派	1		2856	1	3					28113																北天药宗\秘笈\岚因沾衣未妨群攻.lua
灵素非战斗复活减读条	装备	1		2857	1	3	0	0	0	0	27634	0	-128	1024	0	0	0	0	0	0	0	0	0	0	0	0	
荆障加伤害	北天药宗镇派	1		2858	1	3			27652		27652															154	
婆罗门加cd	七秀镇派	1		2859	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	七秀/秘笈/袖气加cd.lua
无我无剑减疗增伤	纯阳镇派	1		2860	1	3			365		365															102	
凝眉青霄飞羽减CD	长歌镇派	1		2861	1	3	0	0	0	0	14076	0	0	1024	-80	0	0	0	0	0	0	0	0	0	0	0	
大cw韦陀加成	少林镇派	1	增加伤害	2862	1	3			233		233															922	
惊鸿四件套减cd属性	装备	1		2863	1	1	0	0	3114	0	3114	0	0	1024	-112	0	0	0	0	0	0	0	0	0	0	0	
穿林打叶伤害修正	唐门镇派	1		2864	1	3	0	0	3098	0	3098	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	唐门\90奇穴\穿林打叶伤害修正.lua
大附魔乱天狼3%	凌雪阁镇派	1		2865	1	3	0	0	22320	0	22320	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	31	
毒经小附魔增伤	五毒镇派	1		2867	1	3	0	0	2209	0	2209	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	五毒/90级奇穴/蝎心小附魔伤害修正.lua
辞零银光驱散	北天药宗镇派	1		2868	1	3			0		1																北天药宗\秘笈\辞零银光驱散.lua
寸光阴_商hot削弱	长歌镇派	1	寸光阴降低疗伤成效	2869	1	3			0		1																长歌/套路及子技能/长歌_寸光阴_商-百分之十五.lua
寸光阴_角hot削弱	长歌镇派	1	寸光阴降低疗伤成效	2870	1	3			0		1																长歌/套路及子技能/长歌_寸光阴_角-百分之十五.lua
莫问新师襄_连续施展羽增伤	长歌镇派	1	攻击效果提高	2871	1	3			14068		14068															512	
莫问新师襄_连续施展羽增伤2	长歌镇派	1	攻击效果提高	2872	1	3			14068		14068															1280	
三星临无视目标化劲	衍天镇派	1		2873	1	3			24369		24369																衍天\镇派\三星临无视目标防御.lua
灵素中和加10%疗效	北天药宗镇派	1		2874	1	3			28082		28082															133	
玉泉减cd加距离	藏剑镇派	1		2875	1	3	0	0	1580	0	1580		0	1024	-80	0	0	0	0	0	0	0	0	0	0	0	
王母50%治疗量	七秀镇派	1		2876	1	3	0	0	569	0	569	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	512	
夕照加15会心	藏剑镇派	1		2877	1	3	0	0	1600	0	1600		0	1024	0	0	0	0	0	0	0	0	0	0	0	0	藏剑/秘笈/岫烟加夕照会心.lua
云飞加15会心	藏剑镇派	1		2878	1	3	0	0	1593	0	1593		0	1024	0	0	0	0	0	0	0	0	0	0	0	0	藏剑/秘笈/岫烟加云飞会心.lua
余寒加回雪治疗	七秀镇派	1		2879	1	3	0	0	565	0	565		0	1024	0	0	0	0	320	0	0	0	0	0	0	205	
窃寒银光减CD	北天药宗镇派	1		2880	1	3			0		1				-64												
西楚悲歌减CD	霸刀镇派	1		2881	1	3	0	0	16454	0	16454	0	0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
造化高剑气夕照15伤害	藏剑镇派	1		2882	1	3	0	0	1600	0	1600		0	1024	0	0	0	0	0	0	0	-2	0	0	0	154	
造化高剑气云飞15伤害	藏剑镇派	1		2883	1	3	0	0	1593	0	1593		0	1024	0	0	0	0	0	0	0	-2	0	0	0	154	
兰摧玉折减读条时间	万花镇派	1		2884	1	3	0	0	190	0	190	0	-4		0	0	0	0	0	0	0	0	0	0	0	0	
银光照雪效果提高20%	北天药宗镇派	1		2885	1	3			28345		28345															205	
雨集四象加伤害	纯阳镇派	1		2886	1	3	0	0	367	0	367	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	205	
息缠加前两跳伤害	北天药宗镇派	1		2887	1	3			27556		27556															154	
新冽雪惊鸿掠水增伤	北天药宗镇派	1		2888	1	3			0		1															1024	
含锋破月35%	北天药宗镇派	1		2889	1	3			27635		27635															410	
飞叶满襟35%	北天药宗镇派	1		2890	1	3			27637		27637															410	
回风微澜强化商陆	北天药宗镇派	1		2891	1	3			27551		27551															1024	
圣手织天30双会	五毒镇派	1		2892	1	1	0	0		0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	五毒/秘笈/五毒_圣手_30双会.lua
剑破虚空伤害提高10%	七秀镇派	1		2893	1	3	0	0	2716	0	2716		0		0	0	0	0	0	0	0	0	0	0	0	102	
缠竹减雷霆cd	七秀镇派	1		2894	1	3	0	0	558	0	558		0	1024	-160	0	0	0	0	0	0	0	0	0	0	0	
蛊惑众生生息蛊疗效20%	五毒镇派	1		2895	1	3	0	0	0	0	1	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	512	
临渊蹈河减CD	霸刀镇派	1		2896	1	3	0	0	16459	0	16459	0	0	1024	-80	0	0	0	0	0	0	0	0	0	0	0	
神机锁定追命增强	唐门镇派	1		2897	1	3			3096		0												-20				唐门\镇派\神机读条变快.lua
神机锁定夺魄增强	唐门镇派	1		2898	1	3			3095		0																唐门\镇派\神机读条变快.lua
神机锁定穿心增强	唐门镇派	1		2899	1	3			3098		0																唐门\镇派\神机读条变快.lua
变宫伤害提高	长歌镇派	1		2901	1	3	0	0		0	18860	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	154	
长清_莫问真·群徵	长歌镇派	1		2902	1	3			14067		14067															0	长歌/镇派/长清群徵.lua
仰止_白送高山	长歌镇派	1		2903	1	3			14069		14069				0											0	长歌/套路及子技能/高山流水20秒调息时间.lua
瘠薄一层减基础调息	唐门镇派	1		2904	1	3			3105		3105																唐门\90级奇穴\蚀肌弹瞬发减读条.lua
瘠薄两层减基础调息	唐门镇派	1		2905	1	3			3105		3105																唐门\90级奇穴\蚀肌弹瞬发减读条2.lua
瘠薄三层减基础调息	唐门镇派	1		2906	1	3			3105		3105																唐门\90级奇穴\蚀肌弹瞬发减读条3.lua
亢龙增加调息	丐帮镇派	1		2907	1	3	0	0		0	5638	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	丐帮\90级奇穴\亢龙有悔换CD.lua
挫锐万剑增伤	纯阳镇派	1		2908	1	3	0	0	0	0	2298	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
听晓莺鸣柳强化	藏剑镇派	1		2909	1	3	0	0	0	0	1663	0	0	1024	-240	0	0	0	0	0	0	0	0	0	0	0	
听晓加断潮伤害	藏剑镇派	1		2910	1	3	0	0	0	0	18299		0	1024	0	0	0	0	0	0	0	0	0	0	0	512	
踏斗标记伤害提高	衍天镇派	1		2915	1	3	0	0	28815	0	28815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	
太常律增伤百分之十	长歌镇派	1		2916	1	3	0	0	30797	0	30797	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
朔乱斩无常10%伤害	凌雪阁镇派	1		2917	1	3	0	0	22358	0	22358	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
太常律增伤百分之十	长歌镇派	1		2918	1	3	0	0	30797	0	30797	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	102	
绝云太极无极加10会效	纯阳镇派	1		2919	1	3	0	0	306	0	0	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	纯阳/绝云_太极无极加10会效.lua
矢尽兵穷降调息1	苍云镇派	1		2920	1	3	0	0	0	0	29066	29066	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	苍云/套路及子技能/矢尽兵穷_苍云双加速.lua
